P,P_lag1,Q_lag1
1.3109,0.89281,12.918
0.55374,1.3109,13.076
0.000204,0.55374,12.671
0.0,0.000204,11.711
0.0,0.0,11.342
0.0093916,0.0,10.877
0.000204,0.0093916,10.729
0.31437,0.000204,10.563
0.023969,0.31437,10.437
0.0040833,0.023969,9.705
0.04855,0.0040833,9.091
4.3162,0.04855,8.879
3.1703,4.3162,8.489
0.18734,3.1703,8.873
0.0027358,0.18734,9.87
0.041935,0.0027358,9.62
0.5871,0.041935,8.557
1.3383,0.5871,7.694
0.097999,1.3383,7.443
0.083218,0.097999,7.917
0.20176,0.083218,8.191
1.3408,0.20176,7.913
0.042548,1.3408,7.278
1.5646,0.042548,6.526
0.77293,1.5646,6.61
6.6492,0.77293,6.562
1.3159,6.6492,6.678
1.111,1.3159,7.069
0.10478,1.111,7.37
0.0062883,0.10478,7.484
0.0062883,0.0062883,6.701
0.5835,0.0062883,6.213
2.6334,0.5835,6.028
0.12234,2.6334,5.719
0.15006,0.12234,5.808
0.51739,0.15006,5.849
0.29273,0.51739,5.793
0.29792,0.29273,5.317
4.2948,0.29792,5.247
13.942,4.2948,5.151
3.1896,13.942,5.801
5.1688,3.1896,8.581
22.07,5.1688,8.501
2.0294,22.07,8.975
1.4896,2.0294,14.402
2.3905,1.4896,16.291
3.7479,2.3905,13.101
5.3843,3.7479,11.401
2.2022,5.3843,11.346
1.304,2.2022,11.068
0.84504,1.304,11.142
2.0687,0.84504,10.671
3.9383,2.0687,9.556
12.374,3.9383,8.623
18.737,12.374,8.888
13.24,18.737,12.198
12.595,13.24,40.96
10.093,12.595,39.876
0.7031,10.093,51.816
0.38428,0.7031,69.664
9.569,0.38428,59.52
4.6933,9.569,44.203
0.36574,4.6933,40.126
0.62303,0.36574,49.077
0.023356,0.62303,43.391
0.074439,0.023356,35.155
0.093303,0.074439,30.471
1.0967,0.093303,26.682
1.2151,1.0967,23.896
2.0263,1.2151,22.575
0.12503,2.0263,21.071
0.011229,0.12503,20.46
0.42548,0.011229,18.51
0.0060841,0.42548,16.701
0.41062,0.0060841,16.037
0.12295,0.41062,15.326
0.29718,0.12295,14.377
0.0022866,0.29718,13.456
0.17097,0.0022866,12.65
5.8533,0.17097,11.969
10.739,5.8533,11.249
20.989,10.739,11.266
3.4946,20.989,12.848
13.455,3.4946,20.058
0.99424,13.455,27.604
1.6482,0.99424,34.617
2.8637,1.6482,35.097
5.3403,2.8637,29.019
20.433,5.3403,25.875
0.69314,20.433,27.732
12.499,0.69314,68.705
17.397,12.499,67.02
4.1457,17.397,54.016
25.273,4.1457,99.627
8.1744,25.273,104.88
8.2102,8.1744,206.68
0.44451,8.2102,286.32
19.691,0.44451,248.32
32.342,19.691,148.73
2.4434,32.342,181.35
5.4078,2.4434,367.61
0.61964,5.4078,334.59
1.0508,0.61964,276.0
0.049898,1.0508,200.51
0.065823,0.049898,141.7
7.2198,0.065823,121.98
0.30755,7.2198,108.61
3.0629,0.30755,101.24
1.0287,3.0629,92.518
0.16664,1.0287,81.86
0.23385,0.16664,73.979
0.0066966,0.23385,66.754
0.45619,0.0066966,60.743
4.4587,0.45619,56.179
2.0492,4.4587,51.985
8.5231,2.0492,49.512
3.367,8.5231,48.121
2.2318,3.367,53.496
32.654,2.2318,52.262
0.079624,32.654,63.984
0.0067374,0.079624,180.99
3.1877,0.0067374,142.73
4.788,3.1877,101.32
5.7214,4.788,82.528
1.7696,5.7214,77.831
1.0559,1.7696,81.904
0.27297,1.0559,75.062
18.58,0.27297,66.709
0.67517,18.58,61.27
0.64708,0.67517,95.873
0.20764,0.64708,99.85
1.057,0.20764,83.675
0.071213,1.057,72.572
0.0,0.071213,63.869
0.0,0.0,57.387
0.0,0.0,52.355
0.0,0.0,47.962
0.0,0.0,44.34
0.0,0.0,41.542
0.0,0.0,38.927
0.32266,0.0,36.817
0.085463,0.32266,34.877
3.7111,0.085463,33.146
6.0269,3.7111,31.591
1.6921,6.0269,31.27
0.73128,1.6921,32.97
0.28134,0.73128,31.674
18.245,0.28134,29.857
0.7492,18.245,28.013
7.3829,0.7492,41.938
2.8118,7.3829,51.645
0.46929,2.8118,47.756
10.006,0.46929,52.866
9.6651,10.006,48.19
0.077624,9.6651,52.961
0.053491,0.077624,91.426
0.93699,0.053491,89.185
11.589,0.93699,74.571
2.0643,11.589,71.691
0.25868,2.0643,91.401
0.33356,0.25868,81.794
0.91858,0.33356,68.752
4.2517,0.91858,60.151
2.4769,4.2517,55.332
0.59767,2.4769,52.21
2.9736,0.59767,52.044
7.8053,2.9736,48.844
3.4142,7.8053,45.453
11.185,3.4142,57.236
0.70482,11.185,58.664
0.70894,0.70482,86.586
1.0406,0.70894,85.418
12.972,1.0406,70.711
0.83401,12.972,64.107
0.22234,0.83401,87.671
0.0011842,0.22234,89.975
0.0042058,0.0011842,74.917
0.0071458,0.0042058,64.332
0.35631,0.0071458,57.681
0.093671,0.35631,53.117
4.3658,0.093671,49.006
3.7227,4.3658,46.229
9.8908,3.7227,45.229
6.5546,9.8908,49.033
4.5377,6.5546,62.222
0.96215,4.5377,81.932
5.682,0.96215,84.639
0.80135,5.682,77.85
2.0512,0.80135,74.218
4.0,2.0512,78.552
1.8955,4.0,71.851
2.5423,1.8955,68.949
0.061372,2.5423,71.093
0.46158,0.061372,72.504
1.2734,0.46158,67.168
0.42703,1.2734,61.259
4.6165,0.42703,57.177
6.1125,4.6165,53.684
0.18395,6.1125,52.796
0.33185,0.18395,62.705
1.7687,0.33185,63.62
0.43753,1.7687,56.587
0.0096774,0.43753,53.302
0.0091058,0.0096774,51.636
0.0013883,0.0091058,48.073
1.4229,0.0013883,44.382
0.051,1.4229,41.619
13.199,0.051,39.671
0.29784,13.199,39.141
0.28742,0.29784,58.389
0.0011025,0.28742,72.026
3.2751,0.0011025,57.932
0.76296,3.2751,49.899
0.04757,0.76296,46.749
0.396,0.04757,48.046
4.8533,0.396,45.596
18.685,4.8533,43.305
0.39686,18.685,50.666
0.053124,0.39686,130.16
0.792,0.053124,108.8
2.6606,0.792,80.709
1.2795,2.6606,69.942
2.0857,1.2795,67.43
4.6394,2.0857,62.873
2.0267,4.6394,59.766
1.1045,2.0267,58.471
0.11686,1.1045,63.752
0.0,0.11686,61.198
0.0,0.0,56.568
0.0,0.0,51.867
0.0,0.0,47.915
0.0,0.0,44.238
0.0,0.0,41.076
0.0,0.0,39.186
0.0,0.0,36.975
0.00588,0.0,35.166
0.0,0.00588,33.429
0.0,0.0,31.639
0.16072,0.0,30.196
0.66582,0.16072,28.83
0.19833,0.66582,27.91
0.000163,0.19833,27.119
0.0048591,0.000163,25.742
0.048387,0.0048591,24.365
0.056309,0.048387,23.247
1.8317,0.056309,22.308
13.039,1.8317,21.813
3.2598,13.039,22.744
0.49918,3.2598,37.457
10.551,0.49918,44.87
1.7153,10.551,46.253
1.3061,1.7153,65.07
11.085,1.3061,63.989
6.3273,11.085,58.036
1.1035,6.3273,78.197
4.018,1.1035,96.531
9.5554,4.018,92.028
1.7047,9.5554,84.537
0.22834,1.7047,102.9
3.4168,0.22834,101.53
0.94549,3.4168,85.027
3.7181,0.94549,75.649
0.16448,3.7181,70.636
0.1243,0.16448,66.623
2.6849,0.1243,64.825
14.739,2.6849,59.499
2.518,14.739,56.115
0.20698,2.518,79.516
6.4895,0.20698,92.875
13.438,6.4895,82.726
1.0297,13.438,80.992
0.76121,1.0297,135.82
0.19469,0.76121,134.29
1.7187,0.19469,101.37
2.0139,1.7187,83.333
0.12507,2.0139,72.233
0.049735,0.12507,66.738
0.24006,0.049735,62.013
0.33728,0.24006,57.983
0.11258,0.33728,55.319
0.075092,0.11258,53.055
0.023479,0.075092,49.671
0.055125,0.023479,46.524
0.0,0.055125,43.86
1.007,0.0,41.221
0.58007,1.007,39.038
0.0033075,0.58007,37.497
0.257,0.0033075,36.212
0.304,0.257,34.209
0.17052,0.304,32.698
0.25018,0.17052,31.43
0.014047,0.25018,30.398
0.10216,0.014047,29.331
0.14712,0.10216,28.23
1.5984,0.14712,27.169
0.51646,1.5984,26.425
0.88787,0.51646,26.214
4.6586,0.88787,25.458
1.0673,4.6586,25.201
0.2786,1.0673,26.929
1.1376,0.2786,25.768
6.5201,1.1376,24.487
3.0612,6.5201,23.971
4.8341,3.0612,28.574
0.39522,4.8341,30.741
1.5421,0.39522,33.256
0.74969,1.5421,34.185
0.65602,0.74969,32.168
0.0066966,0.65602,30.541
0.0025316,0.0066966,29.232
0.00441,0.0025316,27.13
0.0,0.00441,25.543
0.0,0.0,24.44
0.0,0.0,23.394
0.0,0.0,22.527
0.0,0.0,21.69
0.12801,0.0,20.65
0.39245,0.12801,19.934
0.52111,0.39245,19.424
2.4497,0.52111,19.277
0.87285,2.4497,18.659
1.2606,0.87285,18.463
0.051123,1.2606,18.105
0.93928,0.051123,17.303
0.082932,0.93928,16.157
0.0015517,0.082932,15.557
0.0,0.0015517,15.505
0.0057575,0.0,15.11
6.3808,0.0057575,14.747
0.13887,6.3808,14.616
0.52846,0.13887,15.373
2.2161,0.52846,14.858
8.0006,2.2161,14.395
2.8436,8.0006,14.868
5.9588,2.8436,16.548
0.39771,5.9588,17.257
1.4285,0.39771,18.12
0.67893,1.4285,19.88
4.4182,0.67893,18.572
1.9734,4.4182,17.944
3.1482,1.9734,18.542
1.2395,3.1482,18.95
0.012536,1.2395,19.28
0.0,0.012536,19.043
0.015598,0.0,17.906
0.81891,0.015598,16.686
0.069334,0.81891,15.732
1.7202,0.069334,15.038
9.1426,1.7202,14.357
9.3501,9.1426,14.089
1.6258,9.3501,14.862
6.1599,1.6258,22.065
2.6595,6.1599,27.707
2.0449,2.6595,27.537
9.5331,2.0449,30.178
2.8478,9.5331,28.516
1.5226,2.8478,44.035
1.3932,1.5226,43.934
1.7975,1.3932,37.658
1.9059,1.7975,32.84
1.8875,1.9059,29.404
2.1577,1.8875,27.913
3.5161,2.1577,26.975
3.65,3.5161,26.319
1.3783,3.65,25.582
0.0,1.3783,24.922
0.0095549,0.0,25.019
0.0089424,0.0095549,23.209
3.4236,0.0089424,21.265
12.986,3.4236,20.031
4.2657,12.986,19.93
5.1286,4.2657,26.328
6.0019,5.1286,32.678
7.4222,6.0019,34.634
6.7551,7.4222,35.857
4.7272,6.7551,45.103
3.7563,4.7272,56.185
1.0073,3.7563,57.694
2.2599,1.0073,51.514
0.066721,2.2599,46.019
0.74349,0.066721,41.721
2.9677,0.74349,37.355
0.5423,2.9677,33.613
0.012127,0.5423,30.735
0.000408,0.012127,28.59
0.0,0.000408,26.232
0.0,0.0,24.374
0.0,0.0,22.432
0.0,0.0,20.829
0.0,0.0,19.489
0.0,0.0,18.426
0.71548,0.0,17.289
17.736,0.71548,16.654
0.042711,17.736,17.679
0.03479,0.042711,21.942
0.011025,0.03479,19.097
2.6304,0.011025,16.944
1.0405,2.6304,15.881
2.525,1.0405,15.705
6.1797,2.525,14.797
2.5935,6.1797,14.508
1.8796,2.5935,15.081
25.801,1.8796,14.851
2.4606,25.801,14.296
3.1999,2.4606,21.585
0.31131,3.1999,36.174
0.14091,0.31131,27.219
0.10306,0.14091,22.449
0.020743,0.10306,19.779
0.017068,0.020743,18.16
0.015108,0.017068,16.821
2.2951,0.015108,15.5
0.91327,2.2951,14.586
0.10555,0.91327,14.002
1.9377,0.10555,14.074
0.049939,1.9377,13.484
8.3074,0.049939,12.901
14.173,8.3074,12.347
4.6814,14.173,13.201
2.4099,4.6814,20.62
4.5113,2.4099,21.272
9.0282,4.5113,18.484
6.4329,9.0282,17.712
0.76754,6.4329,19.471
0.013557,0.76754,21.045
0.022744,0.013557,20.397
0.51731,0.022744,17.941
11.492,0.51731,16.147
5.3144,11.492,15.631
11.211,5.3144,18.197
3.4437,11.211,21.748
0.80519,3.4437,32.034
0.56525,0.80519,32.768
0.3528,0.56525,26.528
3.5198,0.3528,23.974
3.8982,3.5198,21.224
6.5692,3.8982,19.555
7.5726,6.5692,18.855
1.2648,7.5726,19.366
6.0261,1.2648,23.29
4.2569,6.0261,22.97
8.1224,4.2569,23.746
3.29,8.1224,24.835
0.87093,3.29,25.519
5.4622,0.87093,28.771
3.3943,5.4622,27.034
0.40857,3.3943,27.527
6.3627,0.40857,28.428
0.73846,6.3627,26.524
2.1454,0.73846,26.619
2.9599,2.1454,26.771
0.10396,2.9599,24.629
2.2976,0.10396,23.458
0.35182,2.2976,21.853
0.48334,0.35182,20.627
0.80551,0.48334,19.407
2.4333,0.80551,18.236
0.38538,2.4333,17.335
2.221,0.38538,16.9
0.1659,2.221,16.416
0.19808,0.1659,15.827
11.714,0.19808,15.244
0.68697,11.714,14.593
1.159,0.68697,16.168
4.4296,1.159,17.818
2.2445,4.4296,16.819
29.435,2.2445,16.255
3.6221,29.435,16.176
0.98175,3.6221,56.845
9.3361,0.98175,86.686
6.2977,9.3361,63.745
1.3678,6.2977,57.552
7.6135,1.3678,75.946
1.036,7.6135,66.347
2.3372,1.036,59.377
2.2024,2.3372,56.984
0.59996,2.2024,49.547
6.2265,0.59996,44.407
13.029,6.2265,40.593
1.7474,13.029,49.433
16.174,1.7474,94.187
2.0315,16.174,78.998
0.98563,2.0315,125.88
0.67117,0.98563,103.52
3.9201,0.67117,77.947
2.5176,3.9201,63.947
2.0928,2.5176,57.051
0.0,2.0928,53.261
4.08e-05,0.0,49.498
0.0,4.08e-05,44.652
4.08e-05,0.0,40.98
4.08e-05,4.08e-05,37.208
0.0,4.08e-05,34.796
0.021029,0.0,32.447
0.0,0.021029,30.357
0.0,0.0,28.963
0.37285,0.0,27.411
0.5305,0.37285,26.09
0.10327,0.5305,24.847
0.48408,0.10327,23.588
0.14728,0.48408,22.247
0.20674,0.14728,21.223
0.0037566,0.20674,20.344
0.0,0.0037566,19.407
0.075092,0.0,18.74
0.060474,0.075092,17.951
0.065047,0.060474,17.369
0.068599,0.065047,16.948
0.50163,0.068599,16.373
0.031033,0.50163,15.889
1.4925,0.031033,15.41
0.39265,1.4925,14.949
0.069089,0.39265,14.668
5.9198,0.069089,14.341
5.3376,5.9198,13.893
0.020212,5.3376,14.639
0.012903,0.020212,17.092
10.247,0.012903,15.816
1.9469,10.247,15.405
0.10425,1.9469,18.753
0.11621,0.10425,18.373
0.28587,0.11621,16.685
0.28653,0.28587,15.478
0.06227,0.28653,14.878
0.000368,0.06227,14.367
0.14385,0.000368,13.853
4.3228,0.14385,13.344
2.6857,4.3228,12.873
8.8219,2.6857,13.207
23.33,8.8219,13.779
5.3552,23.33,18.088
3.2099,5.3552,75.06
2.3778,3.2099,117.51
0.54104,2.3778,75.895
1.6374,0.54104,63.365
2.8122,1.6374,54.736
0.80886,2.8122,47.55
2.4614,0.80886,43.102
7.3265,2.4614,39.7
26.569,7.3265,37.001
3.7218,26.569,45.966
5.8753,3.7218,121.03
0.71425,5.8753,195.19
7.2002,0.71425,125.06
3.9359,7.2002,107.32
1.5552,3.9359,108.43
2.0407,1.5552,94.067
0.23957,2.0407,89.261
13.321,0.23957,81.456
0.078277,13.321,73.16
14.911,0.078277,102.54
6.7006,14.911,102.22
9.8363,6.7006,156.32
0.38567,9.8363,179.57
9.7659,0.38567,145.87
1.0063,9.7659,131.65
22.304,1.0063,124.2
14.847,22.304,125.62
14.124,14.847,194.71
1.9371,14.124,298.2
4.5007,1.9371,357.6
6.6084,4.5007,291.0
5.9902,6.6084,234.28
8.5277,5.9902,193.96
3.3791,8.5277,174.49
0.78473,3.3791,224.39
0.23475,0.78473,185.65
6.0881,0.23475,145.1
2.0497,6.0881,124.05
0.15251,2.0497,123.09
3.4174,0.15251,118.51
0.82442,3.4174,99.515
0.49939,0.82442,92.252
14.486,0.49939,83.77
4.3443,14.486,75.758
1.7848,4.3443,120.6
0.69355,1.7848,131.43
1.9671,0.69355,108.83
2.4784,1.9671,93.301
0.20498,2.4784,85.35
0.0032258,0.20498,80.75
0.0,0.0032258,74.973
0.000776,0.0,68.846
0.42319,0.000776,63.462
0.18383,0.42319,59.121
0.2488,0.18383,56.421
0.5011,0.2488,53.428
0.12193,0.5011,50.582
0.93177,0.12193,46.768
0.60641,0.93177,43.719
0.10551,0.60641,42.522
0.03381,0.10551,40.853
0.1332,0.03381,39.113
0.067456,0.1332,36.615
1.8291,0.067456,34.432
1.489,1.8291,32.146
0.086443,1.489,31.125
0.3969,0.086443,30.392
16.793,0.3969,29.845
11.962,16.793,29.787
0.63067,11.962,81.244
0.30122,0.63067,166.65
0.60984,0.30122,116.2
0.051817,0.60984,81.29
0.48938,0.051817,65.768
0.16223,0.48938,57.359
0.52993,0.16223,52.543
0.041445,0.52993,47.381
0.21584,0.041445,42.254
0.70776,0.21584,38.45
6.6652,0.70776,34.9
1.2697,6.6652,33.206
8.4801,1.2697,35.739
1.4907,8.4801,37.942
1.0339,1.4907,57.869
10.378,1.0339,70.814
0.60915,10.378,64.346
0.18657,0.60915,98.324
0.17236,0.18657,107.4
5.6586,0.17236,83.404
0.37064,5.6586,71.443
8.0226,0.37064,67.996
0.089506,8.0226,68.072
0.032993,0.089506,84.845
0.059004,0.032993,79.161
0.0010208,0.059004,67.101
0.086607,0.0010208,60.141
0.46121,0.086607,54.256
3.506,0.46121,50.428
0.32846,3.506,48.347
0.034831,0.32846,47.998
0.041772,0.034831,46.498
4.4942,0.041772,42.471
3.5968,4.4942,39.534
4.0336,3.5968,39.635
9.2933,4.0336,43.789
0.36358,9.2933,53.047
0.39432,0.36358,68.428
0.10376,0.39432,74.012
0.31911,0.10376,63.675
0.0057575,0.31911,57.587
0.000898,0.0057575,52.28
0.015149,0.000898,47.355
0.05635,0.015149,43.332
0.025153,0.05635,40.461
0.40016,0.025153,38.23
1.4862,0.40016,36.336
0.1648,1.4862,35.179
0.12597,0.1648,34.637
0.036627,0.12597,32.906
0.30314,0.036627,30.845
1.6047,0.30314,29.393
0.18783,1.6047,28.084
0.12752,0.18783,27.502
6.6045,0.12752,26.637
2.6955,6.6045,25.691
0.96154,2.6955,28.73
1.8808,0.96154,32.374
0.16619,1.8808,33.767
0.089016,0.16619,33.968
0.0,0.089016,32.421
0.023438,0.0,29.544
0.011433,0.023438,27.216
0.0,0.011433,26.016
0.0014292,0.0,24.985
0.0,0.0014292,23.723
0.0,0.0,23.14
0.0,0.0,22.395
0.0,0.0,21.41
0.0,0.0,20.591
0.0025725,0.0,19.99
0.015231,0.0025725,19.273
0.0011025,0.015231,18.578
0.0015517,0.0011025,18.42
0.0050633,0.0015517,17.842
0.31601,0.0050633,17.391
0.08383,0.31601,17.043
1.0041,0.08383,16.888
8.3618,1.0041,16.652
0.010045,8.3618,16.247
4.3287,0.010045,17.97
1.0276,4.3287,18.297
4.8532,1.0276,17.397
4.7148,4.8532,17.686
7.2585,4.7148,17.893
0.95598,7.2585,20.272
0.25692,0.95598,28.114
2.867,0.25692,31.921
15.194,2.867,27.257
16.652,15.194,26.375
1.3127,16.652,64.006
0.86117,1.3127,125.31
4.9851,0.86117,101.05
0.99453,4.9851,77.077
5.5371,0.99453,72.099
10.46,5.5371,64.326
5.2875,10.46,60.127
0.079094,5.2875,71.73
0.0,0.079094,107.14
0.0,0.0,83.321
0.0,0.0,68.164
0.0,0.0,58.735
0.0,0.0,52.078
0.0,0.0,47.046
0.0,0.0,42.755
0.0,0.0,39.476
0.0,0.0,36.618
0.0026133,0.0,34.162
0.52875,0.0026133,31.993
0.14737,0.52875,30.424
0.0,0.14737,28.636
0.0,0.0,26.999
0.0,0.0,25.396
0.0021233,0.0,24.174
1.0856,0.0021233,23.332
2.2938,1.0856,22.234
0.2361,2.2938,21.454
3.4041,0.2361,21.354
0.43814,3.4041,20.415
1.1583,0.43814,20.035
3.4145,1.1583,19.695
3.7305,3.4145,19.094
0.57411,3.7305,19.418
0.12654,0.57411,19.593
1.3422,0.12654,18.495
3.9015,1.3422,17.212
0.36578,3.9015,16.835
0.0,0.36578,17.583
0.0,0.0,16.946
0.0,0.0,15.86
0.40208,0.0,15.184
2.2388,0.40208,14.692
0.36962,2.2388,14.378
3.2594,0.36962,14.153
0.8245,3.2594,13.912
0.39865,0.8245,13.967
0.21294,0.39865,13.491
0.18011,0.21294,12.744
3.0274,0.18011,12.333
0.10629,3.0274,11.924
0.85541,0.10629,11.953
0.0,0.85541,11.718
0.04557,0.0,11.307
0.0011842,0.04557,10.919
0.0,0.0011842,10.506
0.0,0.0,10.256
0.0043283,0.0,9.94
0.33895,0.0043283,9.48
3.5078,0.33895,9.042
0.65953,3.5078,8.879
0.014863,0.65953,9.046
20.461,0.014863,9.165
0.086811,20.461,8.665
0.001715,0.086811,13.445
0.012046,0.001715,14.644
0.10057,0.012046,11.291
5.2729,0.10057,10.076
3.3717,5.2729,9.357
7.3167,3.3717,9.265
4.6138,7.3167,10.523
0.80412,4.6138,10.878
0.28199,0.80412,10.983
0.0035933,0.28199,10.596
0.19698,0.0035933,9.837
3.624,0.19698,9.125
0.0,3.624,8.541
0.0,0.0,8.535
0.0,0.0,8.147
0.0,0.0,7.459
0.0,0.0,7.209
0.0,0.0,7.006
0.0,0.0,6.64
0.0,0.0,6.358
0.00049,0.0,5.962
0.6675,0.00049,5.677
0.014332,0.6675,5.426
0.18048,0.014332,5.383
0.13769,0.18048,5.26
0.13797,0.13769,5.204
9.5992,0.13797,4.863
0.067129,9.5992,4.768
12.877,0.067129,5.131
0.52907,12.877,5.363
0.51258,0.52907,5.752
2.4825,0.51258,6.129
0.66942,2.4825,5.673
0.46917,0.66942,5.149
1.2708,0.46917,4.875
0.17015,1.2708,4.658
4.9488,0.17015,4.597
21.285,4.9488,4.395
18.89,21.285,4.774
1.8711,18.89,9.775
0.17264,1.8711,18.363
6.4166,0.17264,18.042
2.5077,6.4166,13.349
26.79,2.5077,12.123
0.69428,26.79,13.68
4.8183,0.69428,22.72
9.4999,4.8183,31.864
3.4385,9.4999,25.283
9.0702,3.4385,29.239
6.476,9.0702,31.494
0.17926,6.476,42.555
0.18632,0.17926,45.912
0.43414,0.18632,35.239
0.030666,0.43414,27.604
0.28489,0.030666,23.575
0.21339,0.28489,21.006
0.14655,0.21339,18.777
3.8616,0.14655,16.842
2.7878,3.8616,15.445
1.9804,2.7878,15.155
0.97726,1.9804,14.911
0.74324,0.97726,14.158
7.3724,0.74324,13.203
0.63385,7.3724,12.447
1.1797,0.63385,12.584
2.1976,1.1797,13.087
0.18367,2.1976,12.463
2.2454,0.18367,11.931
0.6265,2.2454,11.316
0.0052675,0.6265,10.741
0.37452,0.0052675,10.414
0.11989,0.37452,9.982
0.0,0.11989,9.457
0.0,0.0,9.089
0.000245,0.0,8.586
6.8603,0.000245,8.152
0.41474,6.8603,7.928
3.5656,0.41474,8.347
3.327,3.5656,8.474
1.47,3.327,8.331
0.86615,1.47,8.441
7.6415,0.86615,8.279
4.2515,7.6415,7.78
1.7008,4.2515,8.813
0.0049816,1.7008,9.142
0.0028583,0.0049816,8.91
0.14263,0.0028583,7.955
0.33438,0.14263,7.403
0.13152,0.33438,6.891
4.08e-05,0.13152,6.526
0.0,4.08e-05,6.185
0.0,0.0,5.847
0.037362,0.0,5.647
2.1585,0.037362,5.476
5.1331,2.1585,5.297
25.701,5.1331,5.66
32.825,25.701,5.964
4.6682,32.825,18.463
4.9609,4.6682,80.675
13.379,4.9609,72.919
4.4414,13.379,61.347
3.2038,4.4414,68.68
1.4048,3.2038,78.202
11.839,1.4048,66.005
0.77362,11.839,54.479
0.559,0.77362,56.013
0.5715,0.559,65.264
0.41903,0.5715,53.92
10.598,0.41903,44.433
2.3082,10.598,38.604
0.33009,2.3082,41.463
8.7347,0.33009,45.233
8.0379,8.7347,43.061
2.5007,8.0379,43.414
0.000408,2.5007,60.676
0.0,0.000408,60.146
0.0,0.0,51.166
0.2296,0.0,43.86
6.7205,0.2296,38.923
0.35986,6.7205,34.947
2.9046,0.35986,34.434
0.39751,2.9046,33.228
5.5303,0.39751,31.59
0.60739,5.5303,31.186
1.8804,0.60739,31.823
0.64271,1.8804,31.193
0.16247,0.64271,29.208
0.018987,0.16247,27.299
0.00098,0.018987,25.144
0.0,0.00098,23.371
0.00098,0.0,22.349
0.0056758,0.00098,21.231
0.005635,0.0056758,20.345
0.0,0.005635,19.51
0.000449,0.0,18.918
0.018865,0.000449,18.292
0.000776,0.018865,17.681
0.71062,0.000776,17.039
1.2589,0.71062,16.265
0.65798,1.2589,15.956
0.0055533,0.65798,15.823
0.013761,0.0055533,15.536
7.4656,0.013761,15.498
1.0811,7.4656,15.476
0.091997,1.0811,15.454
8.4938,0.091997,15.432
3.3173,8.4938,15.41
3.0924,3.3173,16.064
6.5577,3.0924,20.881
19.258,6.5577,23.179
1.6599,19.258,41.528
0.89984,1.6599,99.771
4.7537,0.89984,77.951
13.977,4.7537,59.923
9.1561,13.977,62.232
12.123,9.1561,95.746
3.3225,12.123,111.48
3.0147,3.3225,166.2
16.26,3.0147,132.41
10.137,16.26,113.22
0.84667,10.137,168.48
6.9049,0.84667,207.49
2.7069,6.9049,159.95
1.4699,2.7069,130.63
2.6946,1.4699,129.12
0.075827,2.6946,109.18
0.6432,0.075827,98.883
10.819,0.6432,87.702
4.3506,10.819,77.408
0.40241,4.3506,91.744
0.108,0.40241,102.87
0.27489,0.108,93.832
0.96137,0.27489,82.05
2.6726,0.96137,73.212
0.027807,2.6726,67.656
0.026011,0.027807,65.056
1.2613,0.026011,59.964
0.74679,1.2613,55.144
0.6403,0.74679,51.229
0.32973,0.6403,48.383
6.8183,0.32973,44.936
2.865,6.8183,41.723
2.9184,2.865,41.085
1.2876,2.9184,41.167
4.169,1.2876,39.107
0.21352,4.169,36.956
0.039853,0.21352,36.068
3.1875,0.039853,36.641
0.68048,3.1875,35.194
0.45267,0.68048,33.919
1.2416,0.45267,31.518
1.0617,1.2416,29.841
0.16056,1.0617,33.874
0.06962,0.16056,72.273
0.000163,0.06962,81.374
0.071662,0.000163,62.61
0.60286,0.071662,52.574
0.81013,0.60286,47.55
0.88591,0.81013,49.895
0.094038,0.88591,51.052
0.020498,0.094038,45.096
0.27423,0.020498,39.366
1.4813,0.27423,35.282
0.092283,1.4813,31.935
0.53459,0.092283,30.131
0.06815,0.53459,28.202
0.035606,0.06815,26.261
15.943,0.035606,26.715
6.9644,15.943,27.939
2.9174,6.9644,72.684
0.7568,2.9174,107.03
0.16051,0.7568,92.541
0.080482,0.16051,83.015
0.22479,0.080482,72.786
0.0020825,0.22479,64.153
0.071294,0.0020825,57.389
2.1301,0.071294,51.756
0.083585,2.1301,47.572
0.012495,0.083585,45.42
7.5735,0.012495,42.642
1.0486,7.5735,39.376
4.158,1.0486,42.803
4.764,4.158,42.82
6.4924,4.764,44.599
5.4726,6.4924,64.886
2.4221,5.4726,74.278
6.6831,2.4221,84.806
9.7374,6.6831,82.64
0.10425,9.7374,83.331
0.0,0.10425,111.04
0.000449,0.0,101.68
0.0,0.000449,83.405
0.00441,0.0,71.555
0.0020416,0.00441,62.962
0.027603,0.0020416,56.429
0.010984,0.027603,51.919
0.74855,0.010984,48.955
2.3282,0.74855,46.751
